review_time,positive_review,negative_review,problems_solved,rating
"May 30, 2023",There are a couple of things I like about ZipRecruiter:,"- Job match, makes it easy for me to know if is a good match",I am currently unemployed and I am looking for a job. ZipRecruiter is helping me source new opportunities and allows me to apply to many jobs that may be a potential fit for me.Review collected by and hosted on G2.com.,5
"Mar 11, 2023",I enjoy the convenience of the job search and all the endless jobs posted on the website. I always chose to look for jobs on this website versus other job sites.Review collected by and hosted on G2.com.,I haven't had any real reason to not like the experiences I've had in the past. Everything is easy to use and ready to go so I enjoy using this website and look forward to continuing to use it for my next job venture.Review collected by and hosted on G2.com.,ZipRecruiter has an amazing way of making a job search so easy to go through and convenient. Out of all the websites out there to use for a job search ZipRecruiter has to be my favorite.Review collected by and hosted on G2.com.,5
"May 20, 2023",I love the AI ZipRecruiter updates on my applications' status and what matches my profile. It shares with me what I can add to my profile to make it more marketable for employers.,Reminders on pending applications and the easy-to-use webpage.Review collected by and hosted on G2.com.,It is solving the problem of being vetted by an AI Human resource manager and giving me a better opportunity to be short-listed for an interview.Review collected by and hosted on G2.com.,5
"Mar 28, 2023",The AI technology used for this application is excellent. My AI recruiter is always emailing me about new jobs. So with my new job search it makes the transition much easier.Review collected by and hosted on G2.com.,"Some of the jobs that come my way are not exactly my area of expertise. I'm looking to transition into cybersecurity but some of the jobs offered are for an accountant. Another example, would be a stock analyst. Not what I'm looking for.Review collected by and hosted on G2.com.","I'm not a small business owner, so I would not know, but in the area of job hunting and good categories for jobs, Ziprecruiter is excellent.Review collected by and hosted on G2.com.",5
"Mar 15, 2023","It's easy to navigate throughout the page, jobs seem more accurate and legit, doesn't look like you could find scammer like Linkedin, it seems easy and they helpReview collected by and hosted on G2.com.","It's not bad, but I'm not using a cellphone from US so I can't download the app but overall great experience, first time here and I haven't seen most of it so can't say i dislike muchReview collected by and hosted on G2.com.","It seems to have more legit jobs and companies than other job search platforms, they help a lot with your experience in it, im really liking this, again I haven't been a long time here, it's my first timeReview collected by and hosted on G2.com.",5
"May 30, 2023",ZipRecruiter has an awesome algorithm for your job search. I receive the best recommendations. They send email to keep you informed about applications submitted.Review collected by and hosted on G2.com.,"The number emails can be a little overwhelming,Review collected by and hosted on G2.com.",The search application works well providing job postings that fit my profile with advanced search filters and I can change any of the filters without having to start the search from the beginning.Review collected by and hosted on G2.com.,5
"Mar 30, 2023",ZipRecruiter is most helpful in finding the right and most qualified candidates for the job orders we have open and actively searching to fill. ZipRecruiter does a great job sending our jobs to the most desired candidates. It reaches the right people.Review collected by and hosted on G2.com.,"Other than a few glitches over the years (and nothing severe enough to reach out to customer service), I don't have much to dislike or wish to see improvements.Review collected by and hosted on G2.com.",ZipRecruiter is helping us solve the difficulty in finding qualifed candidates. It helps us save time by utilizing Search Resume Database and Advanced Searches.Review collected by and hosted on G2.com.,5
"Mar 09, 2023",How easy it is to find out and read about new job I can try for! The application process is just one click of the button away from my new future. Much easier than Indeed.Review collected by and hosted on G2.com.,"I wish I could upload a picture of my resume, but I also understand why I can not. I do get recommendations that aren't exactly in my area of expertise. Maybe add knowledge check tests?Review collected by and hosted on G2.com.",After transffering to a new state ziprecruiter is helping me find a new job in my new area so I can financially support myself and my family. I can't wait to explore all my options.Review collected by and hosted on G2.com.,5
"May 14, 2023",It has a great amount of job listings. Great description for each job. You know exactly what they expect from you and what you can expect from the company.Review collected by and hosted on G2.com.,To be honest I have not found anything that I do not like about them up to this pointReview collected by and hosted on G2.com.,"The need for remote workers, this is great because I love working from home. It frees up my time to spend with my familyReview collected by and hosted on G2.com.",5
"Jan 25, 2023",I love how easy it is to set up my profile and all the suggestions given to help me complete it. It's very convenient to add my resume and apply to jobs in the categories I'm searching for jobs in. I absolutely love the 1-click apply button!Review collected by and hosted on G2.com.,I honestly can't say anything I dislike about this app. I love it!Review collected by and hosted on G2.com.,"ZipRecruiter is helping me not feel so overwhelmed when looking for open positions and it is taking the stress out of job hunting. It has allowed me to dig into how I truly feel about my work ethic and accomplishments. I've always downplayed what I can do and what I've done, but it's helping build my confidence in what I have to offer employers.Review collected by and hosted on G2.com.",5
"Jun 01, 2023",The most helpful with ZipRecruiter is the jobs and how they always follow up and let you know what's going on.Review collected by and hosted on G2.com.,I really don't dislike anything I love everything about it.Review collected by and hosted on G2.com.,"It's helping me with how to apply it, easily with one tap. Imagine having to fill every line on an application with these guys you don't have to do that.Review collected by and hosted on G2.com.",5
"Apr 05, 2023",What was most helpful is when building a resume and how easily you can navigate through the application very easily. Very easy to use and easy to find jobs right away.Review collected by and hosted on G2.com.,Nothing at most. Maybe just more job listings and acceptance of other companies to join with them. I believe more expansion in terms of jobs will be very helpful.Review collected by and hosted on G2.com.,It is benefiting me in finding more jobs on the web and getting myself out there more for recruiters to help me engage with more networking and more opportunities.Review collected by and hosted on G2.com.,5
"Mar 11, 2023",I love how detailed and informative their job posts are. I also really like how easy it is to report posts for inaccurate information or for missing details. It is also really easy to share posts with friends.Review collected by and hosted on G2.com.,There are very few things that I dislike on ZipRecruiter. The main thing would be that I get notification emails about job posts and when I click the link in the email sometimes the post is already taken down.Review collected by and hosted on G2.com.,ZipRecruiter helps solve some of the struggle of job hunting. They provide many accurate and detailed job posts and send notifications for these posts.Review collected by and hosted on G2.com.,5
"Mar 25, 2023",The professional ease of searching for openings as well as finding exceptional applicants.  It is a quality search engine that I trust.  I've used competitors but found their quality to be lacking in the candidates or the job postings.Review collected by and hosted on G2.com.,"The least helpful thing would not be Zip Recruiter per se, but rather some of the employer's follow-up to their postings.  I'd like to see more status communication.Review collected by and hosted on G2.com.","ZipRecruiter has helped me to hire some quality talent for seasonal turned permanent employee candidates.  The candidates are more productive, punctual and are a great fit.Review collected by and hosted on G2.com.",5
"Sep 07, 2019",Responsive to customers when in need for help.Review collected by and hosted on G2.com.,Nothing That i can think of at this timeReview collected by and hosted on G2.com.,Less leg workReview collected by and hosted on G2.com.,5
"Sep 17, 2019",Diversity. Very well informed. Great matchesReview collected by and hosted on G2.com.,Keywords are not pinpointed to specificallyReview collected by and hosted on G2.com.,Updating my resumeReview collected by and hosted on G2.com.,5
"Jul 18, 2019",Platform is easy to use. Simple to duplicate jobs and import previous screening questionsReview collected by and hosted on G2.com.,"Zip does not link to our company applicant tracking system, so it is double the work to track candidates.Review collected by and hosted on G2.com.",ZipRecruiter,5
"Sep 24, 2019",I like ZipRecruiter because they make my search easir to find a job that im intersting to.Review collected by and hosted on G2.com.,Nothing that I would dislike about this app because its awesome app for job huntingReview collected by and hosted on G2.com.,They always send me list of jobs that in my area with the same skills I haveReview collected by and hosted on G2.com.,5
"Aug 25, 2019",I can apply for several positions with one clickReview collected by and hosted on G2.com.,"You keep sending me the jobs that I have already applied for, over and overReview collected by and hosted on G2.com.",Listed aboveReview collected by and hosted on G2.com.,5
"Aug 18, 2019",The recruiter is constantly forwarding me new positions. Excellent opportunities for professional and successful careers/positions.Review collected by and hosted on G2.com.,Not always hearing back from the employer. Not always receiving qualified positionsReview collected by and hosted on G2.com.,Excellent opportunities.Review collected by and hosted on G2.com.,5
"Aug 18, 2019",Job searching and job matching. It is good for jib finding.Review collected by and hosted on G2.com.,Nothing is dislike however there are some issus of advertising appears.Review collected by and hosted on G2.com.,I have applied for too many jobs.Review collected by and hosted on G2.com.,5
"Oct 18, 2019",I like the one touch apply button. It makes applying so much easier.Review collected by and hosted on G2.com.,Not much to dislike about ziprecruiter it’s greatReview collected by and hosted on G2.com.,I like being about to apply to many jobs in a short amount of timeReview collected by and hosted on G2.com.,5
"Sep 03, 2019",I like the options for the surveys and the links for employment.Review collected by and hosted on G2.com.,I do not have any discourse with ZipRecruuter. I like everything.Review collected by and hosted on G2.com.,Tier III Support,5
"Sep 02, 2019",Text me when jobs are available and that I qualify for.Review collected by and hosted on G2.com.,No one's calling Me for jobs when they're availableReview collected by and hosted on G2.com.,NoneReview collected by and hosted on G2.com.,5
"Oct 23, 2019",This app is easy to use and has helped me find several jobs without much hassleReview collected by and hosted on G2.com.,Nothing comes to mind. The app works like a charmReview collected by and hosted on G2.com.,Constant updates on new jovs it awesomeReview collected by and hosted on G2.com.,5
"Sep 14, 2019",All of the parameters for job search and ability to message interested partiesReview collected by and hosted on G2.com.,the double up of job searches between indeed and ziprecruiterReview collected by and hosted on G2.com.,"I understand a little better how to fill in parameters of job search, which after awhile it started to work to my benefit but difficult to understand at firstReview collected by and hosted on G2.com.",5
"Aug 14, 2019",Easy application and the email updates are highly informativeReview collected by and hosted on G2.com.,I don’t know I have not been unsatisfied with any of the applications featuresReview collected by and hosted on G2.com.,The application process is much easierReview collected by and hosted on G2.com.,5
"Feb 21, 2019",The ATS system and recommendations were great when we used this site to hire our graphic designer and customer service rep. We were able to quickly narrow down who was qualified and weed out the candidates that were not. The ability to view everything within the same screen was great!Review collected by and hosted on G2.com.,"For positions that were out of the box, we had no luck what so ever. We were looking for a repair artist and the only recommendations we received were graphic designers. 99% of the applicants were also graphic designers, I'm not sure if that was because of their end user recommendations to apply.Review collected by and hosted on G2.com.",,3.5
"Oct 11, 2019",I can depend on Zip Recruiter to send me updates to jobs requestedReview collected by and hosted on G2.com.,I cannot be too specific about jobs I am specifically interested in.Review collected by and hosted on G2.com.,Parttime workReview collected by and hosted on G2.com.,5
"Sep 30, 2019",Very informative provides update when your application review and every time reviewed.Review collected by and hosted on G2.com.,I really don’t have any dislike with the websiteReview collected by and hosted on G2.com.,Have lots of jobs in my fieldReview collected by and hosted on G2.com.,5
"Aug 17, 2019",I love the one click application processReview collected by and hosted on G2.com.,Don't like it when potential jobs reroute me to third party websitesReview collected by and hosted on G2.com.,Follow up is great with this siteReview collected by and hosted on G2.com.,4
"Oct 04, 2019",The sheer quantity of opportunities they provideReview collected by and hosted on G2.com.,Nothing that I can think of at the moment.Review collected by and hosted on G2.com.,Being able to winnow through a large number of opportunities to find the ones that best fit my needs.Review collected by and hosted on G2.com.,5
"Aug 18, 2019",I love how easy it is to apply for jobs using zip recruiterReview collected by and hosted on G2.com.,I don’t believe anything on ziprecruiter is too tough or is to hard to mauever everything is straight forward and easy to use therefore I dislike nothing about ziprecruiter.Review collected by and hosted on G2.com.,I have been able to have opportunities I never knew existed be given to me.Review collected by and hosted on G2.com.,5
"Oct 24, 2019",Easy apply button. Just pin point the job and load the information.Review collected by and hosted on G2.com.,Sometimes not areas that I am interested in pop up.Review collected by and hosted on G2.com.,Quicker job search and more responses from prospective jobs.Review collected by and hosted on G2.com.,5
"Sep 29, 2019",Easy to apply and gives great options for different positions!Review collected by and hosted on G2.com.,When you apply to fraudulent jobs and waste your time chasing a position that isn't legitimate.Review collected by and hosted on G2.com.,Do your research on the companies before you applyReview collected by and hosted on G2.com.,5
"Sep 20, 2019",What I like best are the alerts I get for the jobs I am interested inReview collected by and hosted on G2.com.,There isn't much to dislike about what they do. They provide a great service.Review collected by and hosted on G2.com.,The availability to look at things are a broader scope. Instead of viewing things through a blinderReview collected by and hosted on G2.com.,5
"Aug 16, 2019",Very easy to use and the customer is just fantastic (Miguel C. was excellent on the phone and took care of a minor issue for us). Every time I needed to talk to someone it was quick and the response was clear and super helpful.Review collected by and hosted on G2.com.,Nothing in particular. It is very easy to search and rate candidates.Review collected by and hosted on G2.com.,ZipRecruiter,5
"Sep 22, 2019",It was a fast and easy application process. The most time consuming part of the job process is  repeatedly putting your employment history on an application.Review collected by and hosted on G2.com.,I have no complaints about Zip recruiter.Review collected by and hosted on G2.com.,The detailed questions helped narrow down who is really qualified for a position.Review collected by and hosted on G2.com.,5
"Nov 06, 2019",mobile applications are best part pf the ZipRecruiterReview collected by and hosted on G2.com.,Website in my computer is very slow and not really good for applying jobsReview collected by and hosted on G2.com.,YSReview collected by and hosted on G2.com.,5
"Sep 02, 2019",No hassle and easy format to complete ...very easyReview collected by and hosted on G2.com.,Very little feedback from potential clients.Review collected by and hosted on G2.com.,Versatile optionsReview collected by and hosted on G2.com.,5
"Aug 18, 2019",Find good work with Good salary and good place for my familyReview collected by and hosted on G2.com.,Not respect and late salary ..no insuranceReview collected by and hosted on G2.com.,More easy find workReview collected by and hosted on G2.com.,3.5
"Nov 01, 2018",I found that Zip Recruiter had a wealth of jobseekers with the necessary qualifications. I liked that you would look at these candidates and contact them thru the Zip Recruiter news portal.,Don't get me started on the preliminary questions which are a god send which save lots of time sorting throug unnecessary candidates and come in notifications.,Customer Care,5
"Aug 17, 2019",Local jobs some list pay rates most jobs are accurateReview collected by and hosted on G2.com.,Nit enough jobs some jobs are no longer availableReview collected by and hosted on G2.com.,Easy to accessReview collected by and hosted on G2.com.,5
"Aug 18, 2019",Really snappy...........................Review collected by and hosted on G2.com.,Interface could be bette......................Review collected by and hosted on G2.com.,Good and easy to applyReview collected by and hosted on G2.com.,5
"Jun 13, 2019",The ability to source and obtain a candidate phone number immediately. The hover and review feature when looking at resumes.Review collected by and hosted on G2.com.,The caliber of candidates is not always as strong for high level positions.Review collected by and hosted on G2.com.,Customer Care Advocate II,5
"Jan 14, 2019","I like the daily email updates re: new applicants, the ability to email templates directly from the application, and how you can collaborate with other users.Review collected by and hosted on G2.com.","Runs a little slowly sometimes, and it is easy to get lost when scrolling through candidate pages.Review collected by and hosted on G2.com.",Generating good applicants.Review collected by and hosted on G2.com.,2.5
"May 03, 2019","User friendly, attractive to jobseekers, proactive serviceReview collected by and hosted on G2.com.","Sometimes a lack of qualified candidates, expensive/costlyReview collected by and hosted on G2.com.",Recruiting for open positionsReview collected by and hosted on G2.com.,4
"Aug 27, 2018","We were looking to hire some new co-hosts and admin staff. We were using Indeed and Craigslist but someone offered us a free trial for ZipRecruiter. Within a few days we had high quality candidiates and of the 6 positions we had offered, all 6 were filled by ZipRecruiterReview collected by and hosted on G2.com.",I like that it's easy to use and that it really does most of the work for you. In comparison to free tools we were not having to do much.Review collected by and hosted on G2.com.,When calling in or emailing for first time. Explicitly ask for no phone calls unless you want them to. Otherwise you'll never get a break from their sales staff.Review collected by and hosted on G2.com.,5
"Sep 18, 2018",I like the ZipRecruiter app. I find the push notifications very helpful. I also like that I can build my network of colleagues to provide references on my behalf.Review collected by and hosted on G2.com.,I appreciate all of the resume and job search featuresReview collected by and hosted on G2.com.,"I have my profile and resume in ZipRecruiter just in case the right job comes along, they can reach out to meReview collected by and hosted on G2.com.",4.5
"Sep 20, 2018",What I love about ZipRecruiter is the ease of using the platfrom especially the app version.Review collected by and hosted on G2.com.,there is not one thing i dislike about ziprecruiterReview collected by and hosted on G2.com.,Ziprecruiter helps us find the talented people we need to hire for our companyReview collected by and hosted on G2.com.,5
"Jul 25, 2018",ZipRecruiter has accounted for just shy of 25% of our hires so far in 2018.Review collected by and hosted on G2.com.,"We have the Pro Team Plan. It fits our need for multiple brands (hiring companies), resume searches, job postings and it feels just like an ATS.Review collected by and hosted on G2.com.",My criticism is on the resume search side. I'd like to see more filters to narrow my search and more ways to sort though results.Review collected by and hosted on G2.com.,4
"May 22, 2018",This is an excellent tool for recruiting and hiring.Review collected by and hosted on G2.com.,The best part was that I could email and text applicants and track them along with pulling details into spreadsheetsReview collected by and hosted on G2.com.,Tier III Support,4
"Sep 19, 2018",I like being able to make 1000 contacts a monthReview collected by and hosted on G2.com.,Not being able to directly invite them to apply to a job on ZipReview collected by and hosted on G2.com.,I have gotten a few decent candidates from ZipReview collected by and hosted on G2.com.,2.5
"Sep 13, 2018",,"Ease of use, distribution of jobs, the ability to have multiple brands under one account  and how they build their own talent communityReview collected by and hosted on G2.com.",job postingReview collected by and hosted on G2.com.,4
"Sep 13, 2018","Easy to use.  Has a lot of resumes,  Pushes out wellReview collected by and hosted on G2.com.","They have increased their costs, biggly.  It has gotten too expensiveReview collected by and hosted on G2.com.",We need a resume database to search and need multiple postingsReview collected by and hosted on G2.com.,3.5
"Dec 05, 2017",I have seen several jobs that are very interesting to me and I have been able to apply for them very simply and easily.Review collected by and hosted on G2.com.,"When I am seeking new jobs, Zip Recruiter makes it very easy to find them and weed through them quickly.  I like to results that I receive through this service better than others such as Monster.com and Indeed.com.  You can sign up to have jobs sent to you when they become available.  It's not overwhelming, like some of the others.Review collected by and hosted on G2.com.","Definitely give it a try!  I understand it is perfect for small and mid-size businesses to post jobs on to attract the best applicants.  For job seekers, it can't be beat.Review collected by and hosted on G2.com.",4.5
"Aug 12, 2018","After graduation, I was actively looking for a job, filling out the application each and every time was a big hurdle as it consumes lot of time. I switched from LinkedIn job search to ziprecrutwr because you can apply job by one clickReview collected by and hosted on G2.com.",The best thing about zip recruiter is that you don’t need fo fill the application each and every time. Just upload your resume and apply jobs with One clickReview collected by and hosted on G2.com.,There is nothing I dislike about the service provided by zip recruiterReview collected by and hosted on G2.com.,5
"May 05, 2018","Use zip recruiter daily to rate candidates, post jobs and on occasion use the resume databaseReview collected by and hosted on G2.com.",Love the candidate rating feature because you can see how other people in your organization rated them.Review collected by and hosted on G2.com.,Great tool to use. Easy to use with multiple recruiters and good applicantsReview collected by and hosted on G2.com.,5
"Dec 12, 2017","I used Zip Recruiter for the first time to post for a current opening.  I hear the ads all the time on Pandora, so I figured I would give it a shot.  Now, keep in mind it was only a 3 day trial, but I got 0 qualified candidates.Review collected by and hosted on G2.com.",The customer service was excellent.  My rep helped me post the position and gave me a quick impromptu tutorial without making me go through a product demo.Review collected by and hosted on G2.com.,Tier III Support,1
"Jun 07, 2018",Zip Recruiter enabled us to extend our search for job candidates with easeReview collected by and hosted on G2.com.,Was easy to narrow pool of candidates and find who we were looking forReview collected by and hosted on G2.com.,Was not able to easily figure out how to auto renew our servicesReview collected by and hosted on G2.com.,4
"Apr 30, 2018",ZipRecruiter allows us to post job ads efficiently.Review collected by and hosted on G2.com.,ZipRecruiter is reputable and markets our ads for us.Review collected by and hosted on G2.com.,"The layout of the site is not always as intuitive as I would like, but still very simple to use.Review collected by and hosted on G2.com.",4.5
"Dec 29, 2017",it helps with my recruiting needs. when i am looking for a certain candidate zip recruiter comes in handy.Review collected by and hosted on G2.com.,i like the ease of use with the software and the customer service is amazing.Review collected by and hosted on G2.com.,still new to the software but everything seems  good so far.Review collected by and hosted on G2.com.,4.5
"Apr 11, 2017",I used ZipRecruiter to help with finding and recruiting potential employees that met certain criteria the company was looking for.Review collected by and hosted on G2.com.,I liked that ZipRecruiter weeded out a lot of the spam applicants and I was able to search for specific qualifications in the positions I was recruiting for. This cut down on a lot of time having to skin through resumes of under-qualified applicants.Review collected by and hosted on G2.com.,Compare pricing with other recruiting websites that are more popular. You might have to pay more but it may be worth it in the long run to have an account with sites that are more well known.Review collected by and hosted on G2.com.,2.5
"Nov 16, 2017",It makes it easy to find recruites for specific jobs. I like that they will show the best matches. And that you can rate them yes no or maybe.Review collected by and hosted on G2.com.,It's easy to sort through the applicantsReview collected by and hosted on G2.com.,"They don't show their full resume automatically , Can be hard to navigate. Option to share link to job postings not avaliableReview collected by and hosted on G2.com.",4
"Nov 10, 2019","ZipRecruiter sends me a notification for jobs that match my skills, interests, and/or previous employment as soon as they are posted. So, while I work as a temp/seasonal full-time position, I am able to still apply for my next position. The app is user-friendly, easy to understand and use, and has tons of features. Completely filling out all the information helps make for a smoother process and less hassle when applying for jobs.Review collected by and hosted on G2.com.","I dislike nothing. I think the app is very well designed, and has tons of extremely useful benefits.Review collected by and hosted on G2.com.","I am solving the fact that I cant be on my phone at work all day searching for a position, but i dont have to with ZipRecruiter, they alert me with positions I qualify for. I love the 1-Tap Apply. It makes applying so easy and quick.Review collected by and hosted on G2.com.",5
"Nov 08, 2019",I was able to look at real available opportunities out there with confidence. Some of the other jobs sites have multiple listings for the same position or the positions do not exist any longer. I was getting frustrated when I realized the jobs I was applying for were not available. It was very disappointing. When I started using ZipRecruiter I was excited to see so many new posting. It is updated daily. I found this a great searching feature.Review collected by and hosted on G2.com.,"I was interviewed for a job and received great feedback for the recruiter but I was unable to email the company because I did not have the direct email to the person I was speaking with. I always like sending an email saying that I appreciated the time they took out of their schedule to talk to me and if they had additional question to ask. But without the information, I was unable to do this.Review collected by and hosted on G2.com.",I am moving and looking for another position closer to my future home and I am able to search locally and where ever I wanted with a click of my mouse.Review collected by and hosted on G2.com.,5
"Nov 08, 2019","Since I have mainly used zip recruiter through my staffing company, I like how easy it is to search for specific details in someone’s resume when trying to fill an order and find the perfect candidate.Review collected by and hosted on G2.com.","I dislike that with a lot of the toggle bar options you use when trying to find a resume that is in a specific radius of a city, etc. you can only search in increments. I wish you could type in your own specifics.Review collected by and hosted on G2.com.","Zip recruiter can be great for when you are trying to search for a good position that will fit your needs and wants and on the other side of the spectrum and what I mainly use it for, it can be a helpful tool to an employer (or staffing agency) when trying to find the right kind of candidate for a position.Review collected by and hosted on G2.com.",5
"Nov 08, 2019","I really like the one-click application option, especially when followed by a quick survey or set of questions. This made it easy during my job search to plan for applying to several places per day, some one-click and some longer applications. I also really appreciate that employers can find my resume just like I can find their job postings.Review collected by and hosted on G2.com.","I wish that it was easier to filter for remote-only jobs, as that is a must for me. Currently, the only way to do this is to put it in as a word search (which works sometimes) or put Remote, OR as location, which is actually a real place in Oregon but includes many work-from-anywhere postings.Review collected by and hosted on G2.com.","After graduating, I was able to apply to lots of jobs locally and remotely through ZipRecruiter, and it greatly simplified my job search.Review collected by and hosted on G2.com.",5
"Nov 30, 2019",The ease of use to setup a profile and start applying for jobs. Easy to link to other recruiting websites and social media.Review collected by and hosted on G2.com.,The resume to profile auto-fill is a bit off. A few questions during the process to make it smoother would be helpful.Review collected by and hosted on G2.com.,"I'm working on finding a new job, ZipRecruiter is showing me what is available. It saves me time searching and hopefully will land me the next step in my career.Review collected by and hosted on G2.com.",5
"Nov 06, 2019",I have loved using this site for updating my employment credentials with my resume and searching for new positions in my area. I love that it sends me ideal matches for job opportunities right to my email several times a day and I get real time notifications for employers interested in me.Review collected by and hosted on G2.com.,I have noticed that the daily email obligations I have signed up for to send me job openings sometimes tend to be outside of the scope of my skill set or jobs that just don't pertain to me or anything I would be interested in doing. I have gotten jobs that are clearly not matched to my skill set and after getting them sometimes daily it becomes frustrating.Review collected by and hosted on G2.com.,"I feel like before using ZipRecruiter I was having to job search on several platforms like Monster, indeed, local papers but now, I only search here and find so many opportunities instead of wasting time searching in several places which then is saving time and as a Mom of four and employed full time any time saved helps!!Review collected by and hosted on G2.com.",5
"Jun 03, 2020",The boost feature was very helpful. I was able to find an employee with ease.Review collected by and hosted on G2.com.,I dislike the many additional charges in each post.Review collected by and hosted on G2.com.,I have been able to find a reliable employee to work for me.Review collected by and hosted on G2.com.,3.5
"Jan 02, 2020",I love how helpful this website it. They really do a great job finding what you are exactly looking for.Review collected by and hosted on G2.com.,Maybe it be a little more user friendly in regards to your profile and how people can submit references for you.Review collected by and hosted on G2.com.,I am so happy that ZipRecruiter has helped with my personal job finding as well as a professional employee hunt. It is a one stop shop for people like me who need to both hire as well as find employment for myself.Review collected by and hosted on G2.com.,5
"Dec 22, 2019","The online accessibility that's available, made my search for a job much easier and concise. The ability to source through and apply filters of choice, enable me to find the jobs that I was truly interested in.Review collected by and hosted on G2.com.",I don't see any downsides in my experience using ZipRecruiter.Review collected by and hosted on G2.com.,"The turnover process per job application I submitted, was incredible. I was given feedback and job considerations from each employer per submitted application.Review collected by and hosted on G2.com.",4
"Aug 29, 2019","First I can't say enough about ZipRecruiter. Some of which is the use of use, the up-to-date jobs, in the job matching is almost perfect into the TReview collected by and hosted on G2.com.",I'll be honest with you there isn't anything I don't like about it.Review collected by and hosted on G2.com.,Tier II Support,5
"Nov 07, 2019","I like ZipRecruiter for the 1-click apply, this link has made life so easy and application so simple. and by the way this is a very good site for getting hot jobs out there. This tool make it friendly to use. I like the fact that the jobs posted are real and no scam. The jobs posted also are well described that way making it easy for the user to look at those jobs that best fit them.Review collected by and hosted on G2.com.",Some jobs don't have salary offer and when you request it takes time before you get a response. There are nothing much to dislike because most of the things or jobs posted are easy to understand.Review collected by and hosted on G2.com.,"Finding a job has been made easier, i got one job here and working.Avoiding Scammers and conmen everywhere .Review collected by and hosted on G2.com.",5
"Oct 23, 2019","I love ZipRecruiter! Like most job search platforms, I can save jobs, review based on my search criteria and also look anywhere I choose. What makes ZipRecruiter the best? 1. I love that I receive texts AND emails for positions, but the text messages are what made me write this review. I received a text for a position just moments ago. I hadn’t seen it before, reviewed the information and realized I qualified and was able to apply with just 1 tap literally! Can it get any easier? Plus I can review salary information, meet others from the same organization, etc. plus I love that I know when my application has been reviewed and liked! I’ve also received interviews.Review collected by and hosted on G2.com.",There’s nothing I dislike about ZipRecruiter. It’s worked amazingly!Review collected by and hosted on G2.com.,I’m finding positions that fit me. Job hunting doesn’t have to be time-consuming whole working full-time. ZipRecruiter also updates when positions aren’t available anymore (s long as the company updates as well).Review collected by and hosted on G2.com.,5
"Nov 16, 2019",User friendly with great search parameters. Good job matching with listed skills and previous searches.Review collected by and hosted on G2.com.,Too many emails in one day. Repeat jobs in subsequent emails. Should have a method of what jobs were looked at or clicked on so that those don’t appear in future searches. Jobs looked at previously should be in a separate section.Review collected by and hosted on G2.com.,"Easily able to connect with potential employers. Great Interface between prospective companies and employees, Easily able to apply and see current status of applications. Good record keeping of jobs one is interested in. Good matches.Review collected by and hosted on G2.com.",5
"Jan 09, 2020",Zip recruiter always has potential jobs that I may like. I love getting the notifications to text and email when something similar to my background is made available to apply.Review collected by and hosted on G2.com.,I wish they would send me jobs that not only matched my background but matches my worth as far as salary and education goes.Review collected by and hosted on G2.com.,no problems that are serious. The benefit is knowing I trust ZipRecruiter more than any other job siteReview collected by and hosted on G2.com.,5
"Dec 27, 2019","I like that ZipRecruiter's application process to the sponsored jobs is straight to the point. Upload your resume once, and all it takes is a singe click to apply to each job.Review collected by and hosted on G2.com.","I have yet to experience any dislikes, so far. But, I would like to see more of the job description and company info before clicking.Review collected by and hosted on G2.com.","I can apply  to so many jobs within minutes, instead of possibly spending 45 minutes (or more) per job application.Review collected by and hosted on G2.com.",5
"Oct 15, 2019",I like that we are able to review candidates resumes and rate them.  This allows for the flow of more qualified applicants.  I think this would be ideal for companies or employers that are seeking to find applicants with certain qualifications and experience.  I loved the ease of posting a job...It was super easy!Review collected by and hosted on G2.com.,"I do find that ZipRecruiter wasn't the best at finding people in remote areas but this may also not be ziprecruiters fault.  I do not think Zip is the most cost efficient way to recruit for what I needed.  For my company, we were looking for seasonal part time workers that don't need very niche experiences.Review collected by and hosted on G2.com.",We are able to find few applicants in areas that we had no applicants in other job search engines such as Indeed or Craigslist.  I do see that ZipRecruiter would be beneficial when we are searching for a manager or upper level positions that we have available.Review collected by and hosted on G2.com.,3.5
"Dec 21, 2019",I love ZipRecruiter! I used it to find my new job! It showed me the pay and benefits of working for this company. I will certainly be recommending to friends and family!Review collected by and hosted on G2.com.,Nothing!  There is nothing about Zip Recruiter that I would change!Review collected by and hosted on G2.com.,I was at one time unemployed and now I have a job!Review collected by and hosted on G2.com.,5
"Oct 23, 2019",I love the one-tap apply for jobs on this site! Applying on a full application can become tedious but this option (when available) helps speed this step up so much quicker with just a few questions related to the job or profession you’re applying for.Review collected by and hosted on G2.com.,I don’t like how I can’t “load more jobs” I’m looking for on the mobile app like I can while on the web browser.Review collected by and hosted on G2.com.,"I love that I can check the salaries, or super apply to jobs while I’m not able to do that on other sites. I also like that I don’t get unsolicited calls from places i didn’t apply to.Review collected by and hosted on G2.com.",5
"Dec 01, 2019",The recommendation under the categories you select will provide you with great analytics to ensure your job seeking  is fast and reliable.  The web GUI  is very clean and easy to navigate. And email updates or sms improves the chance of a candidate to seeking for a job or career opportunity. The site is also very fast and reliable.Review collected by and hosted on G2.com.,"If this site could tap in via API to other job searching sites to increase your job searching. Also if you have a smart watch, such as apple  iWatch it would be helpful to be able to apply via that device or others like android base smart watches.Review collected by and hosted on G2.com.","Increased my work force chance, specially for contract work within entire US.Review collected by and hosted on G2.com.",5
